,user_id,segment_RFM,recency,frequency,monetary,perks_RFM,segment_behavior,perks_behavior,rate_discount_trip,season_top,month_top
2415,530383,hibernating,2,1,974.88,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,summer,1
2416,530385,at_risk,2,3,1588.92,Implement targeted re-engagement campaigns to remind them of your value proposition.,Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,spring,1
2417,530421,at_risk,2,3,3446.23,Implement targeted re-engagement campaigns to remind them of your value proposition.,Friend Explorer,Reduced rates for extended stays.,lukewarm opportunit,summer,2
2418,530427,hibernating,2,2,855.39,Reach out with personalized win-back offers or discounts to encourage them to return.,Lambda Traveller,Last-Minute Deals,lukewarm opportunit,summer,1
2419,530453,lost,2,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive frozen,Automatic enrollment in a loyalty program with immediate benefits to encourage re-engagement.,hot opportunitst,spring,0
2420,530463,cant_lose,2,5,1650.86,Provide exclusive offers or early access to new products/services to maintain their engagement.,Friend Relaxer,Discounts for bookings on short stays.,hot opportunitst,spring,2
2421,530468,cant_lose,2,5,4504.14,Provide exclusive offers or early access to new products/services to maintain their engagement.,Familly Excursion,"Reduced rates for accommodation, meals, and activities.",lukewarm opportunit,spring,1
2422,530514,hibernating,2,2,880.81,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,summer,1
2423,530543,at_risk,2,4,2993.37,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expeditive,Partnership discounts for companies that book frequently.,hot opportunitst,autumn,2
2424,530563,at_risk,2,4,2422.94,Implement targeted re-engagement campaigns to remind them of your value proposition.,Familly Excursion,"Reduced rates for accommodation, meals, and activities.",hot opportunitst,spring,1
2425,530579,at_risk,2,4,4865.32,Implement targeted re-engagement campaigns to remind them of your value proposition.,Friend Relaxer,Discounts for bookings on short stays.,hot opportunitst,spring,2
2426,530581,lost,2,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Solo Curious Adventurer,Discounts on long trips to adventurous destinations for repeat customers.,hot opportunitst,spring,1
2427,530585,at_risk,2,3,1570.21,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,summer,1
2428,530592,cant_lose,2,5,2432.53,Provide exclusive offers or early access to new products/services to maintain their engagement.,Friend Explorer,Reduced rates for extended stays.,lukewarm opportunit,spring,2
2429,530599,lost,2,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Solo Curious Adventurer,Discounts on long trips to adventurous destinations for repeat customers.,hot opportunitst,spring,1
2430,530607,cant_lose,2,5,1740.36,Provide exclusive offers or early access to new products/services to maintain their engagement.,Business expeditive,Partnership discounts for companies that book frequently.,cold opportunist,spring,1
2431,530625,cant_lose,2,5,1888.78,Provide exclusive offers or early access to new products/services to maintain their engagement.,Business expansive,Reduced rates for long-term hotel stays.,hot opportunitst,spring,1
2432,530627,cant_lose,2,5,663.1,Provide exclusive offers or early access to new products/services to maintain their engagement.,Business expeditive,Partnership discounts for companies that book frequently.,hot opportunitst,spring,2
2433,530633,lost,2,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive frozen,Automatic enrollment in a loyalty program with immediate benefits to encourage re-engagement.,hot opportunitst,spring,0
2434,530645,at_risk,2,4,2291.8900000000003,Implement targeted re-engagement campaigns to remind them of your value proposition.,Friend Relaxer,Discounts for bookings on short stays.,cold opportunist,spring,2
2435,530649,cant_lose,2,5,1111.73,Provide exclusive offers or early access to new products/services to maintain their engagement.,Friend Explorer,Reduced rates for extended stays.,hot opportunitst,spring,1
2436,530656,at_risk,2,3,1395.14,Implement targeted re-engagement campaigns to remind them of your value proposition.,Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,spring,1
2437,530665,cant_lose,2,5,2026.1,Provide exclusive offers or early access to new products/services to maintain their engagement.,Business expansive,Reduced rates for long-term hotel stays.,lukewarm opportunit,spring,1
2438,530666,hibernating,2,1,423.1,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,spring,1
2439,530667,at_risk,2,3,487.77,Implement targeted re-engagement campaigns to remind them of your value proposition.,Familly Adventure,"Packages with activities such as safaris, theme parks, and outdoor adventures.",hot opportunitst,autumn,1
2440,530672,lost,2,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive frozen,Automatic enrollment in a loyalty program with immediate benefits to encourage re-engagement.,hot opportunitst,spring,0
2441,530673,lost,2,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive frozen,Automatic enrollment in a loyalty program with immediate benefits to encourage re-engagement.,hot opportunitst,spring,0
2442,530687,cant_lose,2,5,2478.61,Provide exclusive offers or early access to new products/services to maintain their engagement.,Familly Excursion,"Reduced rates for accommodation, meals, and activities.",hot opportunitst,spring,1
2443,530719,hibernating,2,2,1097.71,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,summer,1
2444,530720,hibernating,2,2,489.47,Reach out with personalized win-back offers or discounts to encourage them to return.,Intimate Escapade,Special rates on short stays.,hot opportunitst,summer,1
2445,530724,at_risk,2,4,3975.43,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expeditive,Partnership discounts for companies that book frequently.,cold opportunist,winter,2
2446,530739,one timer,2,0,1154.93,Implement an onboarding email series to introduce them to your products/services.,Solo Curious Adventurer,Discounts on long trips to adventurous destinations for repeat customers.,hot opportunitst,spring,1
2447,530743,at_risk,2,4,1502.29,Implement targeted re-engagement campaigns to remind them of your value proposition.,Friend Relaxer,Discounts for bookings on short stays.,lukewarm opportunit,spring,1
2448,530754,at_risk,2,3,2049.38,Implement targeted re-engagement campaigns to remind them of your value proposition.,Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",lukewarm opportunit,autumn,1
2449,530773,hibernating,2,1,6735.6900000000005,Reach out with personalized win-back offers or discounts to encourage them to return.,Familly Adventure,"Packages with activities such as safaris, theme parks, and outdoor adventures.",hot opportunitst,summer,1
2450,530775,at_risk,2,4,895.06,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,spring,1
2451,530797,at_risk,2,4,1085.94,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expeditive,Partnership discounts for companies that book frequently.,hot opportunitst,spring,2
2452,530801,hibernating,2,2,1202.71,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Casual Traveller,Short trip packages for popular destinations.,cold opportunist,spring,1
2453,530810,hibernating,2,2,2520.52,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,spring,1
2454,530811,hibernating,2,1,0.0,Reach out with personalized win-back offers or discounts to encourage them to return.,Familly Adventure,"Packages with activities such as safaris, theme parks, and outdoor adventures.",hot opportunitst,spring,2
2455,530833,at_risk,2,3,1122.98,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expansive,Reduced rates for long-term hotel stays.,hot opportunitst,spring,1
2456,530869,lost,2,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,hot opportunitst,spring,1
2457,530873,lost,2,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive frozen,Automatic enrollment in a loyalty program with immediate benefits to encourage re-engagement.,lukewarm opportunit,spring,0
2458,530881,cant_lose,2,5,3072.82,Provide exclusive offers or early access to new products/services to maintain their engagement.,Business expansive,Reduced rates for long-term hotel stays.,cold opportunist,spring,2
